STATE,DISTRICT,Year,Murder,Infanticide,Rape,Foeticide,Kidnapping and Abduction,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,Literacy Rate- Total,Literacy Rate - Rural,Literacy Rate - Urban
HIMACHAL PRADESH,SIRMAUR,2010,1,NA,7,0,11,0,0,0,0,2,15,36,,,
HIMACHAL PRADESH,SOLAN,2010,1,NA,6,0,4,0,1,1,0,0,2,15,,,
HIMACHAL PRADESH,UNA,2010,1,NA,4,0,13,0,0,0,0,1,7,26,,,
HIMACHAL PRADESH,TOTAL,2010,6,NA,72,0,86,1,4,3,0,5,69,246,,,
JAMMU & KASHMIR,ANANTNAG,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,AWANTIPORA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,BANDIPORA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,BARAMULLA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,BUDGAM,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,CRIME JAMMU,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,CRIME KASHMIR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,DODA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,GANDERBAL,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,HANDWARA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,JAMMU,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,KARGIL,2010,1,NA,0,0,0,0,0,0,0,0,0,1,,,
JAMMU & KASHMIR,KATHUA,2010,0,NA,6,0,3,0,0,0,0,0,2,11,,,
JAMMU & KASHMIR,KISHTWAR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,KULGAM,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,KUPWARA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,LEH,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,POONCH,2010,0,NA,0,1,0,0,0,0,0,0,0,1,,,
JAMMU & KASHMIR,PULWAMA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,RAILWAYS,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,RAILWAYSJMU,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,RAJOURI,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,RAMBAN,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,REASI,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,SAMBA,2010,0,NA,2,0,2,0,0,0,0,0,0,4,,,
JAMMU & KASHMIR,SHOPIAN,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,SOPORE,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,SRINAGAR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,UDHAMPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,TOTAL,2010,1,NA,8,1,5,0,0,0,0,0,2,17,,,
JHARKHAND,BOKARO,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,CHAIBASA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,CHATRA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,DEOGHAR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,DHANBAD,2010,0,NA,0,0,1,0,0,0,0,0,7,8,,,
JHARKHAND,DHANBAD RLY.,2010,1,NA,0,0,1,0,0,0,0,0,0,2,,,
JHARKHAND,DUMKA,2010,2,NA,0,0,4,0,0,0,0,0,11,17,,,
JHARKHAND,GARHWA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,GIRIDIH,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,GODDA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,GUMLA,2010,0,NA,0,0,0,0,0,21,1,0,0,25,,,
JHARKHAND,HAZARIBAGH,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,JAMSHEDPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,JAMSHEDPUR RLY.,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,JAMTARA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,KHUNTI,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,KODERMA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,LATEHAR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,LOHARDAGGA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,PAKUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,PALAMU,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,RAMGARH,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,RANCHI,2010,1,NA,0,0,0,0,0,0,0,0,1,2,,,
JHARKHAND,SAHEBGANJ,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,SARAIKELA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,SIMDEGA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,TOTAL,2010,4,NA,0,0,6,0,0,21,1,0,19,54,,,
KARNATAKA,BAGALKOT,2010,1,NA,0,0,3,0,0,0,0,1,0,5,,,
KARNATAKA,BANGALORE COMMR.,2010,2,NA,1,0,9,0,0,4,0,0,2,18,,,
KARNATAKA,BANGALORE RURAL,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,BELGAUM,2010,17,NA,23,0,34,0,9,0,0,2,6,91,,,
KARNATAKA,BELLARY,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,BIDAR,2010,3,NA,6,0,11,0,12,0,0,0,0,32,,,
KARNATAKA,BIJAPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,CBPURA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,CHAMARAJNAGAR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,CHICKMAGALUR,2010,1,NA,10,0,0,0,0,0,0,0,6,17,,,
KARNATAKA,CHITRADURGA,2010,1,NA,6,0,1,0,0,0,0,1,2,11,,,
KARNATAKA,DAKSHIN KANNADA,2010,0,NA,0,0,5,0,2,0,0,0,15,22,,,
KARNATAKA,DAVANAGERE,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,DHARWAD COMMR.,2010,0,NA,0,4,4,0,0,0,0,0,0,8,,,
KARNATAKA,DHARWAD RURAL,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,GADAG,2010,1,NA,0,0,0,0,0,0,0,0,3,4,,,
KARNATAKA,GULBARGA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,HASSAN,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,HAVERI,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,K.G.F.,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,KODAGU,2010,1,NA,12,0,0,0,0,1,0,0,17,31,,,
KARNATAKA,KOLAR,2010,0,NA,0,0,5,0,0,0,0,0,2,7,,,
KARNATAKA,KOPPAL,2010,0,NA,0,0,0,0,0,0,0,1,0,1,,,
KARNATAKA,MANDYA,2010,3,NA,8,0,16,0,0,0,0,0,6,33,,,
KARNATAKA,MYSORE COMMR.,2010,0,NA,10,0,8,0,0,0,0,0,0,18,,,
KARNATAKA,MYSORE RURAL,2010,8,NA,19,0,0,0,0,0,0,1,0,28,,,
KARNATAKA,RAICHUR,2010,0,NA,4,0,24,0,0,0,0,1,0,29,,,
KARNATAKA,RAILWAYS,2010,2,NA,0,0,1,0,4,0,0,0,0,7,,,
KARNATAKA,RAMANAGAR,2010,0,NA,0,0,1,0,0,0,0,0,2,3,,,
KARNATAKA,SHIMOGA,2010,5,NA,9,0,3,0,0,16,0,1,0,34,,,
KARNATAKA,TUMKUR,2010,0,NA,0,0,0,0,0,0,0,0,3,3,,,
KARNATAKA,UDUPI,2010,0,NA,0,0,0,0,3,0,0,0,4,7,,,
KARNATAKA,UTTAR KANNADA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,YADGIRI,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,TOTAL,2010,45,NA,108,4,125,0,30,21,0,8,68,409,,,
KERALA,ALAPUZHA,2010,5,NA,6,0,2,0,0,0,0,0,12,25,,,
KERALA,ERNAKULAM COMMR.,2010,1,NA,6,0,4,0,0,0,0,0,3,14,,,
KERALA,ERNAKULAM RURAL,2010,2,NA,15,0,2,0,0,1,0,0,7,27,,,
KERALA,IDUKKI,2010,1,NA,10,0,3,0,0,0,0,0,6,20,,,
KERALA,KANNUR,2010,4,NA,6,0,1,0,1,1,0,1,7,21,,,
KERALA,KASARGOD,2010,2,NA,8,0,2,0,1,1,0,0,29,43,,,
KERALA,KOLLAM,2010,4,NA,32,0,28,0,2,1,0,1,25,93,,,
KERALA,KOTTAYAM,2010,0,NA,17,0,3,0,0,0,0,0,13,33,,,
KERALA,KOZHIKODE COMMR.,2010,2,NA,3,0,4,1,0,0,0,0,20,30,,,
KERALA,KOZHIKODE RURAL,2010,4,NA,13,0,7,0,1,0,0,0,9,34,,,
KERALA,MALAPPURAM,2010,1,NA,7,0,8,1,0,0,0,3,15,35,,,
KERALA,PALAKKAD,2010,5,NA,13,0,9,0,4,0,0,1,10,42,,,
KERALA,PATHANAMTHITTA,2010,0,NA,10,0,7,0,0,0,0,0,0,17,,,
KERALA,RAILWAYS,2010,0,NA,0,0,1,0,0,0,0,0,0,1,,,
KERALA,THRISSUR,2010,4,NA,12,0,6,0,0,0,0,0,23,45,,,
KERALA,TRIVANDRUM COMMR.,2010,1,NA,11,0,8,0,0,1,0,0,13,34,,,
KERALA,TRIVANDRUM RURAL,2010,6,NA,31,0,16,0,0,1,0,0,7,61,,,
KERALA,WAYANADU,2010,0,NA,8,0,0,1,0,0,0,0,12,21,,,
KERALA,TOTAL,2010,42,NA,208,0,111,3,9,6,0,6,211,596,,,
MADHYA PRADESH,ALIRAJPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,ANUPPUR,2010,4,NA,20,1,2,2,4,0,0,0,0,33,,,
MADHYA PRADESH,ASHOK NAGAR,2010,1,NA,21,0,6,0,2,0,0,0,49,79,,,
MADHYA PRADESH,BALAGHAT,2010,0,NA,29,0,6,0,0,0,0,0,115,150,,,
MADHYA PRADESH,BARWANI,2010,3,NA,17,0,4,0,0,0,0,0,18,42,,,
MADHYA PRADESH,BETUL,2010,5,NA,49,0,18,0,0,0,0,0,91,163,,,
MADHYA PRADESH,BHIND,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,BHOPAL,2010,9,NA,96,0,34,0,9,0,1,0,0,149,,,
MADHYA PRADESH,BHOPAL RLY.,2010,0,NA,1,0,1,0,3,0,0,0,7,12,,,
MADHYA PRADESH,BURHANPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,CHHATARPUR,2010,0,NA,30,0,9,0,0,0,0,1,105,145,,,
MADHYA PRADESH,CHHINDWARA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,DAMOH,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,DATIYA,2010,7,NA,8,0,3,0,1,0,0,0,49,68,,,
MADHYA PRADESH,DEWAS,2010,2,NA,45,0,20,1,0,0,0,0,27,95,,,
MADHYA PRADESH,DHAR,2010,7,NA,43,0,34,0,0,0,0,0,0,84,,,
MADHYA PRADESH,DINDORI,2010,2,NA,17,2,0,0,0,0,0,0,0,21,,,
MADHYA PRADESH,GUNA,2010,2,NA,23,0,7,0,1,0,0,0,92,125,,,
MADHYA PRADESH,GWALIOR,2010,9,NA,36,0,75,0,13,0,0,0,74,207,,,
MADHYA PRADESH,HARDA,2010,2,NA,23,0,2,0,0,0,0,0,23,50,,,
MADHYA PRADESH,HOSHANGABAD,2010,1,NA,23,0,20,0,0,0,0,0,0,44,,,
MADHYA PRADESH,INDORE,2010,7,NA,3,0,1,0,0,0,0,0,450,461,,,
MADHYA PRADESH,INDORE RLY.,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,JABALPUR,2010,1,NA,29,6,1,0,0,0,0,0,145,182,,,
MADHYA PRADESH,JABALPUR RLY.,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,JHABUA,2010,0,NA,16,0,4,0,0,0,0,0,10,30,,,
MADHYA PRADESH,KATNI,2010,4,NA,44,0,4,0,0,0,0,0,67,119,,,
MADHYA PRADESH,KHANDWA,2010,4,NA,31,0,9,0,9,0,0,0,93,146,,,
MADHYA PRADESH,KHARGON,2010,0,NA,29,0,13,0,5,0,0,0,52,99,,,
MADHYA PRADESH,MANDLA,2010,2,NA,34,0,7,1,0,0,0,0,0,44,,,
MADHYA PRADESH,MANDSAUR,2010,2,NA,24,0,14,0,0,0,0,0,2,42,,,
MADHYA PRADESH,MORENA,2010,2,NA,7,1,4,0,10,0,0,0,21,45,,,
MADHYA PRADESH,NARSINGHPUR,2010,1,NA,24,0,4,1,4,0,0,0,92,126,,,
MADHYA PRADESH,NEEMUCH,2010,2,NA,5,0,4,0,0,0,1,0,6,18,,,
MADHYA PRADESH,PANNA,2010,0,NA,21,0,5,0,0,0,0,0,0,26,,,
MADHYA PRADESH,RAISEN,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,RAJGARH,2010,0,NA,12,0,0,0,0,0,0,0,166,178,,,
MADHYA PRADESH,RATLAM,2010,3,NA,28,0,2,0,0,0,0,0,14,47,,,
MADHYA PRADESH,REWA,2010,4,NA,33,0,14,0,5,0,0,0,202,258,,,
MADHYA PRADESH,SAGAR,2010,3,NA,31,4,9,0,0,0,0,0,204,251,,,
MADHYA PRADESH,SATNA,2010,6,NA,47,0,3,0,18,18,0,0,110,202,,,
MADHYA PRADESH,SEONI,2010,5,NA,35,0,5,0,0,0,0,1,105,151,,,
MADHYA PRADESH,SHAHDOL,2010,4,NA,29,0,9,0,0,0,0,0,88,130,,,
MADHYA PRADESH,SHAJAPUR,2010,2,NA,29,0,10,0,2,0,0,0,66,109,,,
MADHYA PRADESH,SHEOPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,SHIVPURI,2010,4,NA,43,2,10,1,1,0,0,0,0,61,,,
MADHYA PRADESH,SIDHI,2010,3,NA,14,1,9,0,1,0,0,0,34,62,,,
MADHYA PRADESH,SIHORE,2010,5,NA,29,1,10,0,5,0,0,0,32,82,,,
MADHYA PRADESH,SINGRAULI,2010,4,NA,21,0,19,1,0,0,0,0,44,89,,,
MADHYA PRADESH,TIKAMGARH,2010,0,NA,15,0,0,0,0,0,0,2,63,80,,,
MADHYA PRADESH,UJJAIN,2010,19,NA,36,0,22,0,0,0,0,0,136,213,,,
MADHYA PRADESH,UMARIYA,2010,1,NA,8,0,0,0,0,0,0,0,0,9,,,
MADHYA PRADESH,VIDISHA,2010,2,NA,24,0,7,0,0,0,0,0,152,185,,,
MADHYA PRADESH,TOTAL,2010,144,NA,1182,18,440,7,93,18,2,4,3004,4912,,,
MAHARASHTRA,AHMEDNAGAR,2010,12,NA,9,0,13,0,0,0,0,0,6,40,,,
MAHARASHTRA,AKOLA,2010,2,NA,14,0,22,0,10,0,0,0,28,76,,,
MAHARASHTRA,AMRAVATI COMMR.,2010,0,NA,9,0,23,0,7,0,0,0,17,56,,,
MAHARASHTRA,AMRAVATI RURAL,2010,3,NA,20,0,19,0,0,0,0,0,0,42,,,
MAHARASHTRA,AURANGABAD COMMR.,2010,5,NA,10,0,18,0,5,7,0,0,9,54,,,
MAHARASHTRA,AURANGABAD RURAL,2010,5,NA,6,1,4,0,0,0,0,0,14,30,,,
MAHARASHTRA,BEED,2010,7,NA,12,0,19,0,8,0,0,1,44,91,,,
MAHARASHTRA,BHANDARA,2010,0,NA,12,0,12,3,0,0,0,1,32,60,,,
MAHARASHTRA,BULDHANA,2010,8,NA,17,0,16,0,7,0,0,0,28,76,,,
MAHARASHTRA,CHANDRAPUR,2010,6,NA,24,0,16,0,1,0,0,0,42,89,,,
MAHARASHTRA,DHULE,2010,4,NA,0,0,0,0,5,0,0,0,0,9,,,
MAHARASHTRA,GADCHIROLI,2010,3,NA,12,0,9,0,0,0,0,0,23,47,,,
MAHARASHTRA,GONDIA,2010,1,NA,7,0,3,0,0,0,0,0,5,16,,,
MAHARASHTRA,HINGOLI,2010,5,NA,1,0,1,1,3,0,0,0,0,11,,,
MAHARASHTRA,JALGAON,2010,4,NA,8,0,5,0,3,0,0,0,16,36,,,
MAHARASHTRA,JALNA,2010,6,NA,2,1,10,0,0,0,0,0,8,27,,,
MAHARASHTRA,KOLHAPUR,2010,9,NA,9,0,14,0,4,0,0,0,17,53,,,
MAHARASHTRA,LATUR,2010,2,NA,4,0,5,0,0,0,0,0,2,13,,,
MAHARASHTRA,MUMBAI COMMR.,2010,11,NA,140,0,113,1,20,1,0,0,246,532,,,
MAHARASHTRA,MUMBAI RLY.,2010,2,NA,1,0,4,0,9,0,0,0,2,18,,,
MAHARASHTRA,NAGPUR COMMR.,2010,5,NA,30,0,30,3,2,0,1,0,159,230,,,
MAHARASHTRA,NAGPUR RLY.,2010,1,NA,0,0,0,0,11,0,0,0,0,12,,,
MAHARASHTRA,NAGPUR RURAL,2010,4,NA,20,0,19,1,4,0,0,0,19,67,,,
MAHARASHTRA,NANDED,2010,4,NA,13,0,29,0,6,0,0,0,43,95,,,
MAHARASHTRA,NANDURBAR,2010,4,NA,11,0,6,1,0,0,0,0,6,28,,,
MAHARASHTRA,NASIK COMMR.,2010,0,NA,13,0,6,1,4,0,0,0,1,25,,,
MAHARASHTRA,NASIK RURAL,2010,6,NA,23,0,0,2,6,16,0,0,15,68,,,
MAHARASHTRA,NAVI MUMBAI,2010,3,NA,14,0,10,0,5,0,0,0,41,73,,,
MAHARASHTRA,OSMANABAD,2010,3,NA,18,0,18,1,4,0,0,0,9,53,,,
MAHARASHTRA,PARBHANI,2010,3,NA,9,0,15,0,4,0,0,0,5,36,,,
MAHARASHTRA,PUNE COMMR.,2010,9,NA,52,1,44,1,13,0,0,0,206,353,,,
MAHARASHTRA,PUNE RLY.,2010,0,NA,0,0,1,0,5,0,0,0,0,6,,,
MAHARASHTRA,PUNE RURAL,2010,10,NA,32,1,28,0,11,0,0,1,61,144,,,
MAHARASHTRA,RAIGAD,2010,3,NA,3,0,6,0,0,0,0,0,10,22,,,
MAHARASHTRA,RATNAGIRI,2010,2,NA,19,0,6,0,0,1,0,0,12,40,,,
MAHARASHTRA,SANGLI,2010,10,NA,31,0,12,1,5,0,0,0,23,82,,,
MAHARASHTRA,SATARA,2010,6,NA,18,0,26,0,8,0,0,1,25,84,,,
MAHARASHTRA,SINDHUDURG,2010,2,NA,2,0,3,0,0,0,0,0,2,9,,,
MAHARASHTRA,SOLAPUR COMMR.,2010,2,NA,7,0,10,0,0,0,0,0,12,31,,,
MAHARASHTRA,SOLAPUR RURAL,2010,11,NA,6,0,1,0,12,0,0,0,1,31,,,
MAHARASHTRA,THANE COMMR.,2010,11,NA,52,1,66,0,9,1,0,0,48,188,,,
MAHARASHTRA,THANE RURAL,2010,12,NA,17,0,18,0,0,0,0,0,0,47,,,
MAHARASHTRA,WARDHA,2010,2,NA,12,0,18,0,1,0,0,0,3,36,,,
MAHARASHTRA,WASHIM,2010,2,NA,8,0,12,0,0,0,0,0,2,24,,,
MAHARASHTRA,YAVATMAL,2010,4,NA,20,0,39,0,6,0,0,0,35,104,,,
MAHARASHTRA,TOTAL,2010,214,NA,747,5,749,16,198,26,1,4,1277,3264,,,
MANIPUR,BISHNUPUR,2010,0,NA,3,0,7,0,0,0,0,0,0,10,,,
MANIPUR,CHANDEL,2010,1,NA,0,0,0,0,0,0,0,0,0,1,,,
MANIPUR,CHURACHANDPUR,2010,1,NA,1,0,0,0,0,0,0,0,0,2,,,
MANIPUR,CID,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,IMPHAL EAST,2010,0,NA,3,0,10,0,0,0,0,0,0,13,,,
MANIPUR,IMPHAL WEST,2010,0,NA,1,0,27,0,0,0,0,0,0,28,,,
MANIPUR,SENAPATI,2010,0,NA,1,0,1,0,0,0,0,0,0,2,,,
MANIPUR,TAMENGLONG,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,THOUBAL,2010,0,NA,2,0,15,0,0,0,0,0,0,17,,,
MANIPUR,UKHRUL,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MANIPUR,TOTAL,2010,2,NA,11,0,60,0,0,0,0,0,0,73,,,
MEGHALAYA,GARO HILLS EAST,2010,0,NA,1,0,2,0,0,0,0,0,0,3,,,
MEGHALAYA,GARO HILLS SOUTH,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MEGHALAYA,GARO HILLS WEST,2010,1,NA,12,0,6,0,0,0,0,0,0,19,,,
MEGHALAYA,JAINTIA HILLS,2010,1,NA,21,0,3,0,0,0,0,0,0,25,,,
MEGHALAYA,KHASI HILLS EAST,2010,0,NA,15,0,1,0,0,0,0,0,0,16,,,
MEGHALAYA,KHASI HILLS WEST,2010,0,NA,26,0,2,0,0,0,0,0,1,29,,,
MEGHALAYA,RI-BHOI,2010,0,NA,16,0,2,0,0,0,0,0,0,18,,,
MEGHALAYA,TOTAL,2010,2,NA,91,0,16,0,0,0,0,0,1,110,,,
MIZORAM,AIZAWL,2010,0,NA,13,0,0,0,0,0,0,0,0,13,,,
MIZORAM,CHAMPHAI,2010,1,NA,13,0,0,0,0,0,0,0,6,20,,,
MIZORAM,KOLASIB,2010,0,NA,2,0,0,0,0,0,0,0,1,3,,,
MIZORAM,LAWNGTLAI,2010,0,NA,1,0,0,0,0,0,0,0,0,1,,,
MIZORAM,LUNGLEI,2010,0,NA,5,0,0,0,0,0,0,0,0,5,,,
MIZORAM,MAMIT,2010,0,NA,3,0,0,0,0,0,0,0,0,3,,,
MIZORAM,SAIHA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MIZORAM,SERCHHIP,2010,0,NA,5,0,0,0,0,0,0,0,0,5,,,
MIZORAM,TOTAL,2010,1,NA,42,0,0,0,0,0,0,0,7,50,,,
NAGALAND,DIMAPUR,2010,0,NA,3,0,7,0,0,0,0,0,0,10,,,
NAGALAND,KIPHIRE,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,KOHIMA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,LONGLENG,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,MOKOKCHUNG,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,MON,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,PEREN,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,PHEK,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,TUENSANG,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,WOKHA,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,ZUNHEBOTO,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
NAGALAND,TOTAL,2010,0,NA,3,0,7,0,0,0,0,0,0,10,,,
ODISHA,ANGUL,2010,1,NA,1,0,2,0,0,0,0,0,28,32,,,
ODISHA,BALASORE,2010,2,NA,4,0,1,0,0,0,0,0,1,8,,,
ODISHA,BARAGARH,2010,0,NA,1,0,0,0,0,0,0,0,0,1,,,
ODISHA,BERHAMPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,BHADRAK,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,BOLANGIR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,BOUDH,2010,0,NA,0,0,7,0,0,0,0,0,0,7,,,
ODISHA,CUTTACK,2010,0,NA,12,0,0,0,0,0,0,0,0,12,,,
ODISHA,DCP BBSR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,DCP CTC,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,DEOGARH,2010,1,NA,4,0,0,0,0,2,0,0,0,7,,,
ODISHA,DHENKANAL,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,GAJAPATI,2010,1,NA,1,0,0,0,0,0,0,0,0,2,,,
ODISHA,GANJAM,2010,1,NA,3,0,0,0,0,0,0,0,0,4,,,
ODISHA,JAGATSINGHPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,JAJPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,JHARSUGUDA,2010,1,NA,0,0,0,0,0,0,0,0,0,1,,,
ODISHA,KALAHANDI,2010,0,NA,33,0,9,0,0,0,0,0,0,42,,,
ODISHA,KANDHAMAL,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,KENDRAPARA,2010,1,NA,3,0,0,0,0,0,0,0,0,4,,,
ODISHA,KEONJHAR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,KHURDA,2010,0,NA,2,0,0,0,0,0,0,0,6,8,,,
ODISHA,KORAPUT,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,MALKANGIR,2010,0,NA,2,0,0,0,0,2,0,0,0,4,,,
ODISHA,MAYURBHANJ,2010,0,NA,0,0,0,0,0,0,0,0,14,14,,,
ODISHA,NAYAGARH,2010,0,NA,1,0,5,0,0,0,0,0,0,6,,,
ODISHA,NOWRANGPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,NUAPADA,2010,0,NA,0,0,0,0,0,0,0,0,6,6,,,
ODISHA,PURI,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,RAYAGADA,2010,0,NA,1,0,0,0,0,0,0,0,0,1,,,
ODISHA,ROURKELA,2010,0,NA,2,0,10,0,0,0,0,0,0,12,,,
ODISHA,SAMBALPUR,2010,0,NA,0,0,0,0,0,0,0,0,0,0,,,
ODISHA,SONEPUR,2010,0,NA,2,0,5,0,0,0,0,0,1,8,,,
ODISHA,SRP(CUTTACK),2010,0,NA,0,0,2,0,0,0,0,0,0,2,,,
